genomeIDs	original_lineage	recombinant_parents	breakpoint_count	case_report_folder
PQ719497.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ719497.1
PQ715113.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ715113.1
PQ705649.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ705649.1
PQ718969.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ718969.1
PQ718985.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ718985.1
PQ715721.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ715721.1
PQ712297.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ712297.1
PQ712305.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ712305.1
PQ718993.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ718993.1
PV316032.1	A.1.NmC5	A.1.NmC13 + A.1.NmC5	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV316032.1
PV319160.1	A.1.NmC5	A.1.NmC5 + A.1 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV319160.1
PQ706969.1	A.1.NmC5	A.1.NmC5 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ706969.1
PV322080.1	A.1.NmC5	A.1.NmC5 + A.1 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV322080.1
PV322088.1	A.1.NmC5	A.1.NmC5 + A.1 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV322088.1
PQ719009.1	A.1.NmC5	A.1.NmC5 + A.1.NmC13 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ719009.1
PV602161.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV602161.1
PV602177.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV602177.1
PV602185.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV602185.1
PV602193.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV602193.1
PV303664.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV303664.1
PV311952.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV311952.1
PV311960.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV311960.1
PV311968.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV311968.1
PV311976.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV311976.1
PV311984.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV311984.1
PV311992.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV311992.1
PV314704.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV314704.1
PV602201.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV602201.1
PV602222.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV602222.1
PV602230.1	A.1.NmC5	A.1.NmC5 + A.1.NmC5	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV602230.1
PV602297.1	A.1.NmC5	A.1.NmC5 + A.1.NmC5	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV602297.1
PQ797953.1	A.1.NmC5	A.1.NmC5 + A.1.NmC8 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ797953.1
PQ797961.1	A.1.NmC5	A.1.NmC5 + A.1.NmC8 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ797961.1
PQ892518.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ892518.1
PQ843414.1	A.1.NmC5	A.1.NmC5 + A.1.NmC5	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ843414.1
PQ843422.1	A.1.NmC5	A.1.NmC5 + A.1.NmC5	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ843422.1
PQ797129.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ797129.1
PQ797137.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ797137.1
PQ797145.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ797145.1
PQ797153.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ797153.1
PQ798057.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ798057.1
PQ892534.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ892534.1
PQ892542.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ892542.1
PQ892550.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ892550.1
PQ892558.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ892558.1
PQ892566.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ892566.1
PQ892526.1	A.1.NmC5	A.1.NmC5 + A.1.NmC5	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ892526.1
PV267712.1	A.1.NmC5	A.1.NmC5 + A.1.NmC5	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV267712.1
PV060041.1	A.1.NmC5	A.1.NmC5 + A.1.NmC10 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV060041.1
PV060049.1	A.1.NmC5	A.1.NmC5 + A.1.NmC10 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV060049.1
PV060177.1	A.1.NmC5	A.1.NmC5 + A.1.NmC5	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV060177.1
PV946076.1	A.1.NmC5	A.1.NmC5 + A.1.NmC5	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV946076.1
PV072133.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV072133.1
PV072141.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV072141.1
PV162335.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV162335.1
PV162343.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV162343.1
PV162351.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV162351.1
PV162447.1	A.1.NmC5	A.1.NmC5 + A.1.NmC5	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV162447.1
PV162399.1	A.1.NmC5	A.1.NmC5 + A.1.NmC8 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV162399.1
PV218977.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV218977.1
PV218985.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV218985.1
PV218993.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV218993.1
PV219057.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV219057.1
PV219065.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV219065.1
PV219073.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV219073.1
PV219081.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV219081.1
PV219185.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV219185.1
PV161911.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV161911.1
PV337684.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337684.1
PV162455.1	A.1.NmC5	A.1.NmC5 + A.1.NmC7	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV162455.1
PV337708.1	A.1.NmC5	A.1.NmC5 + A.1.NmC5	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337708.1
PV337860.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337860.1
PV337868.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337868.1
PV337876.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337876.1
PV337884.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337884.1
PV336804.1	A.1.NmC5	A.1.NmC5 + A.1 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336804.1
PV336150.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336150.1
PV336182.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336182.1
PV336236.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336236.1
PV336244.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336244.1
PV336300.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336300.1
PV336668.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336668.1
PV336844.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336844.1
PV337204.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337204.1
PV337212.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337212.1
PV337220.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337220.1
PV337228.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337228.1
PV337236.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337236.1
PV337652.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337652.1
PV337660.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337660.1
PV337724.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337724.1
PV337780.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337780.1
PV337788.1	A.1.NmC5	A.1.NmC5 + A.1.NmC3 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337788.1
PV337796.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337796.1
PV337804.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337804.1
PV337564.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337564.1
PV339284.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV339284.1
PV339292.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV339292.1
PV339300.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV339300.1
PV339308.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV339308.1
PV336158.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336158.1
PV336308.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336308.1
PV336468.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336468.1
PV336476.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336476.1
PV337260.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337260.1
PV337268.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337268.1
PV337284.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337284.1
PV337716.1	A.1.NmC5	A.1.NmC5 + A.1.NmC7	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337716.1
PV338388.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV338388.1
PV338404.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV338404.1
PV337156.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337156.1
PV337164.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337164.1
PV337172.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337172.1
PV337180.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337180.1
PV337188.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337188.1
PV337732.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337732.1
PV337740.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337740.1
PV337812.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337812.1
PV336142.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336142.1
PV336166.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336166.1
PV336174.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336174.1
PV336205.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336205.1
PV336292.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336292.1
PV336868.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336868.1
PV337828.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337828.1
PV337844.1	A.1.NmC5	A.1.NmC5 + A.1.NmC5	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337844.1
PV336316.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336316.1
PV336524.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336524.1
PV336532.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336532.1
PV336548.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336548.1
PV336556.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336556.1
PV336564.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336564.1
PV336932.1	A.1.NmC5	A.1.NmC5 + A.1.NmC5	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336932.1
PV337364.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337364.1
PV337700.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337700.1
PV336396.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336396.1
PV625129.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV625129.1
PV337748.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337748.1
PV336572.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336572.1
PV336716.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336716.1
PV336724.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336724.1
PV337756.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337756.1
PV337852.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337852.1
PV339348.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV339348.1
PV339356.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV339356.1
PV339364.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV339364.1
PV336134.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336134.1
PV336412.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336412.1
PV336700.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336700.1
PV336708.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336708.1
PV336772.1	A.1.NmC5	A.1.NmC5 + A.1.NmC3	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336772.1
PV336780.1	A.1.NmC5	A.1.NmC5 + A.1.NmC3	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336780.1
PV336948.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV336948.1
PV337548.1	A.1.NmC5	A.1.NmC5 + A.1.NmC3	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337548.1
PV337556.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337556.1
PV337764.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337764.1
